cluster_id,item_id,x,y
14,11945,-0.08212339893356392,-0.07251826060280954
14,46733,-4.497472858938994,-2.3900444966999768
14,84558,1.1133331863436204,-3.2026001719449733
14,93996,-3.7903355467328312,4.2684924092518495
14,94027,-1.582954594718835,4.2179805871013345
14,112469,-5.749039880435445,-2.738598615481884
14,115602,-1.850616277401435,1.0370826130683353
14,121567,-0.9286193981576448,2.5474564434995575
14,173838,-1.3093764696425447,-7.381366446275275
14,173839,-1.365193937528106,-7.350978998632642
14,174300,-1.358077498349007,-7.39950856543947
14,174820,6.0570899689569435,0.2537961487038076
14,175029,-2.023903832969495,7.695603050097387
14,176671,5.772410179896716,0.43627866807112897
14,214326,1.443616798762177,6.759040816960143
14,230225,-1.8593367980816686,4.747731119925814
14,337835,-1.573883542970459,4.279287699124592
14,364164,-3.10458186893366,-6.16564279272746
14,393428,-1.9452937131047312,7.616131440964458
14,394208,1.1103470900834795,7.906339166872579
14,394215,5.693969358646345,0.5855952978440626
14,394714,-1.9056693007947392,7.549867612828585
14,433868,-1.5302783362118517,-7.31517089227212
14,491615,0.3493497997415904,5.084198348070888
14,506116,-1.2188198945064341,-2.799410175810555
14,506117,-2.6127930544317524,-6.081371699619741
14,506118,-1.4228093574611411,-5.700869973198304
14,521395,-2.116619842248092,-0.4296567375560256
14,594765,-1.6266839591147588,-7.153259259253304
14,597409,-3.7916815263843784,-1.681632269902643
14,608509,-1.5290444390847968,-6.365856747222367
14,644804,6.030987116086099,3.67234724476646
14,644812,6.075603107982499,3.5693481034985535
14,651222,-5.436275130902087,2.2910381416327694
14,651793,-2.879470497802142,-5.964533055539174
14,677065,3.727102755936537,4.412509438510562
14,693282,1.388182042099542,3.3599815686434344
14,698892,-1.7005285070395126,-6.295656976465586
14,750921,0.5675674716274461,7.612281790555342
14,788346,5.020261738649528,-2.7110583984151453
14,788347,3.0711455664229868,3.9588499167953266
14,790613,0.006012445173130467,-0.19891058859284258
14,790614,0.007892098910746893,-0.20395001549737946
14,791385,-1.7407649314709397,4.066620215882853
14,836903,-2.190128660687449,1.919216061062495
14,846143,-2.418021665080026,-6.140899774212708
14,883928,-0.6686298885817742,1.3741811330939715
14,894793,2.843507326872678,5.34207267676329
14,894840,4.737669339324517,6.061218760574234
14,958721,0.3851250283802662,7.652377221527425
14,966198,4.937782956915217,2.405918333518376
14,967924,6.724246261661965,0.19019622518761858
14,968964,4.900120373610447,3.9177858151739455
